propery_type,rooms,foor,square_foot,price,sector,block,property,day,month,year,lat,lng
1,3.0,4,54.0,1220000,3929,708,15,28,05,2017,31.9689285,34.8084074
1,3.0,4,54.0,780000,3929,708,15,14,06,2012,31.9689285,34.8084074
1,3.0,4,54.0,476000,3929,708,15,18,06,2007,31.9689285,34.8084074
1,3.0,4,54.0,405000,3929,708,15,23,06,2004,31.9689285,34.8084074
1,3.0,4,75.45,1350000,3929,1011,11,08,08,2021,31.967959,34.8081008
1,3.0,4,75.45,475000,3929,1011,11,05,02,2008,31.967959,34.8081008
1,3.0,2,65.45,1748000,5116,6,8,05,08,2021,31.9743805,34.7757378
1,3.0,2,65.45,1250000,5116,6,8,02,08,2013,31.9743805,34.7757378
1,3.0,2,65.45,1100000,5116,6,8,30,06,2010,31.9743805,34.7757378
1,3.0,2,65.45,600000,5116,6,8,10,05,2002,31.9743805,34.7757378
1,3.0,8,67.88,1745000,3929,936,29,05,08,2021,31.9689734,34.8139028
1,3.0,8,67.88,1080000,3929,936,29,06,12,2010,31.9689734,34.8139028
1,3.0,4,67.0,1750000,5182,6,39,05,08,2021,31.9671257,34.7767639
1,3.0,4,67.0,1630000,5182,6,39,13,11,2019,31.9671257,34.7767639
1,3.0,2,62.1,1510000,5036,30,16,04,08,2021,31.974477,34.782868
1,3.0,2,62.1,980000,5036,30,16,07,02,2011,31.974477,34.782868
1,3.0,2,62.1,547000,5036,30,16,11,06,2003,31.974477,34.782868
1,3.0,1,65.43,2000000,3926,99,1,03,08,2021,31.963577,34.7971435
1,3.0,1,65.43,650000,3926,99,1,31,08,2017,31.963577,34.7971435
1,3.0,4,68.09,1700000,5031,5,39,01,08,2021,31.9971837,34.7425709
1,3.0,4,68.09,900000,5031,5,39,13,11,2014,31.9971837,34.7425709
1,3.0,4,68.09,372000,5031,5,39,04,03,2003,31.9971837,34.7425709
1,3.0,4,62.35,1670000,6286,149,29,01,08,2021,31.9653429,34.8222087
1,3.0,4,62.35,765000,6286,149,29,08,09,2011,31.9653429,34.8222087
1,3.0,1,70.0,1550000,5036,75,16,29,07,2021,31.9724983,34.7819546
1,3.0,1,70.0,603000,5036,75,16,27,12,2001,31.9724983,34.7819546
1,3.0,3,53.98,1870000,3945,596,10,29,07,2021,31.9669807,34.7965605
1,3.0,3,53.98,1276000,3945,596,10,04,06,2015,31.9669807,34.7965605
1,3.0,3,53.98,525000,3945,596,10,27,11,2007,31.9669807,34.7965605
1,3.0,4,79.85,1450000,3933,251,27,28,07,2021,31.9644031,34.8063983
1,3.0,4,79.85,529000,3933,251,27,26,04,1999,31.9644031,34.8063983
1,3.0,2,39.6,1650000,7281,12,15,28,07,2021,31.9730015,34.7925013
1,3.0,2,39.6,1070000,7281,12,15,14,02,2019,31.9730015,34.7925013
1,3.0,2,39.6,355000,7281,12,15,13,06,2001,31.9730015,34.7925013
1,3.0,3,64.6,1400000,7282,16,21,28,07,2021,31.9832864,34.7899661
1,3.0,3,64.6,585000,7282,16,21,16,09,2009,31.9832864,34.7899661
1,3.0,3,64.6,397000,7282,16,21,03,03,2002,31.9832864,34.7899661
1,3.0,4,68.35,1567000,3939,298,14,27,07,2021,31.9710086,34.8167134
1,3.0,4,68.35,650000,3939,298,14,11,02,2009,31.9710086,34.8167134
1,3.0,4,68.35,562000,3939,298,14,20,12,1999,31.9710086,34.8167134
1,3.0,5,66.91,1577000,3928,713,19,27,07,2021,31.9733199,34.8020294
1,3.0,5,66.91,1380000,3928,713,19,22,08,2017,31.9733199,34.8020294
1,3.0,5,66.91,1080000,3928,713,19,04,09,2011,31.9733199,34.8020294
1,3.0,5,66.91,700000,3928,713,19,19,09,2008,31.9733199,34.8020294
1,3.0,3,64.78,1630000,3934,154,23,26,07,2021,31.9618451,34.8027317
1,3.0,3,64.78,630000,3934,154,23,30,08,2010,31.9618451,34.8027317
1,3.0,3,64.78,627000,3934,154,23,17,02,2009,31.9618451,34.8027317
1,3.0,1,66.73,1800000,3939,429,1,25,07,2021,31.97445799999999,34.8138165
1,3.0,1,66.73,855000,3939,429,1,22,05,2008,31.97445799999999,34.8138165
1,3.0,1,63.12,1440000,3928,279,6,25,07,2021,31.9697535,34.8005365
1,3.0,1,63.12,1050000,3928,279,6,08,10,2013,31.9697535,34.8005365
1,3.0,2,57.12,1460000,3929,644,5,23,07,2021,31.9674166,34.8074211
1,3.0,2,57.12,1200000,3929,644,5,29,05,2017,31.9674166,34.8074211
1,3.0,3,68.4,1700000,5387,51,12,22,07,2021,31.9647874,34.78016
1,3.0,3,68.4,1400000,5387,51,12,20,05,2016,31.9647874,34.78016
1,3.0,3,68.4,1000000,5387,51,12,14,12,2009,31.9647874,34.78016
1,3.0,3,68.4,692000,5387,51,12,02,01,2002,31.9647874,34.78016
1,3.0,1,70.57,1610000,3928,514,1,21,07,2021,31.9674483,34.8019517
1,3.0,1,70.57,930000,3928,514,1,16,06,2010,31.9674483,34.8019517
1,3.0,2,81.58,1650000,3928,804,6,21,07,2021,31.9663244,34.8004748
1,3.0,2,81.58,1070000,3928,804,6,19,03,2014,31.9663244,34.8004748
1,3.0,4,72.29,1280000,3929,437,7,20,07,2021,31.9675402,34.8092543
1,3.0,4,72.29,1035000,3929,437,7,12,11,2015,31.9675402,34.8092543
1,3.0,4,72.29,490000,3929,437,7,03,12,1999,31.9675402,34.8092543
1,3.0,5,68.0,1835000,5387,61,20,20,07,2021,31.9657706,34.7801167
1,3.0,5,68.0,1200000,5387,61,20,11,10,2012,31.9657706,34.7801167
1,3.0,5,68.0,655000,5387,61,20,13,03,2000,31.9657706,34.7801167
1,3.0,2,67.0,1800000,5183,78,34,19,07,2021,31.9648298,34.7707316
1,3.0,2,67.0,944000,5183,78,34,13,03,2009,31.9648298,34.7707316
1,3.0,2,54.0,1550000,3929,708,8,19,07,2021,31.9689285,34.8084074
1,3.0,2,54.0,1180000,3929,708,8,24,10,2017,31.9689285,34.8084074
1,3.0,3,46.2,1845000,7281,79,18,16,07,2021,31.9852955,34.7887337
1,3.0,3,46.2,1450000,7281,79,18,26,04,2018,31.9852955,34.7887337
1,3.0,4,62.35,1500000,3928,703,23,13,07,2021,31.9734394,34.80257720000001
1,3.0,4,62.35,1000000,3928,703,23,18,05,2012,31.9734394,34.80257720000001
1,3.0,4,62.35,494000,3928,703,23,22,02,2001,31.9734394,34.80257720000001
1,3.0,4,57.0,1300000,7281,76,15,13,07,2021,31.9858762,34.7894845
1,3.0,4,57.0,1060000,7281,76,15,21,12,2016,31.9858762,34.7894845
1,3.0,1,57.38,1384000,3928,239,3,11,07,2021,31.9721923,34.8055227
1,3.0,1,57.38,850000,3928,239,3,20,06,2011,31.9721923,34.8055227
1,3.0,1,57.38,508000,3928,239,3,21,12,2000,31.9721923,34.8055227
1,3.0,1,89.52,1540000,3939,302,4,11,07,2021,31.9702302,34.8170339
1,3.0,1,89.52,1135000,3939,302,4,21,08,2014,31.9702302,34.8170339
1,3.0,1,89.52,960000,3939,302,4,27,03,2011,31.9702302,34.8170339
1,3.0,1,89.52,541000,3939,302,4,15,09,2003,31.9702302,34.8170339
1,3.0,1,64.27,1660000,3928,217,2,08,07,2021,31.9673101,34.8011696
1,3.0,1,64.27,560000,3928,217,2,03,09,1998,31.9673101,34.8011696
1,3.0,1,81.02,1450000,3929,370,2,08,07,2021,31.9686536,34.8135749
1,3.0,1,81.02,580000,3929,370,2,12,07,1999,31.9686536,34.8135749
1,3.0,1,77.62,1600000,3930,116,1,08,07,2021,31.9616863,34.8128543
1,3.0,1,77.62,575000,3930,116,1,07,11,2002,31.9616863,34.8128543
1,3.0,1,66.3,1420000,3932,64,4,08,07,2021,31.9651533,34.8091577
1,3.0,1,66.3,700000,3932,64,4,26,05,2009,31.9651533,34.8091577
1,3.0,1,65.0,1700000,5116,46,5,08,07,2021,31.974138,34.7710167
1,3.0,1,65.0,1220000,5116,46,5,08,06,2015,31.974138,34.7710167
1,3.0,1,65.0,1210000,5116,46,5,27,02,2013,31.974138,34.7710167
1,3.0,4,55.7,1390000,3932,214,20,08,07,2021,31.96269389999999,34.8077351
1,3.0,4,55.7,1065000,3932,214,20,26,01,2017,31.96269389999999,34.8077351
1,3.0,1,55.06,495000,3935,72,3,07,07,2021,31.9632995,34.8067699
1,3.0,1,55.06,697000,3935,72,3,01,07,2008,31.9632995,34.8067699
1,3.0,1,55.06,598000,3935,72,3,14,02,2004,31.9632995,34.8067699
1,3.0,1,55.06,510000,3935,72,3,09,06,1999,31.9632995,34.8067699
1,3.0,1,63.54,1540000,3930,122,3,07,07,2021,31.9610836,34.8128891
1,3.0,1,63.54,1240000,3930,122,3,18,01,2016,31.9610836,34.8128891
1,3.0,1,63.54,1100000,3930,122,3,09,09,2013,31.9610836,34.8128891
1,3.0,1,63.54,519000,3930,122,3,20,05,2007,31.9610836,34.8128891
1,3.0,5,78.4,2025000,3928,884,51,06,07,2021,31.9665915,34.8023961
1,3.0,5,78.4,1740000,3928,884,51,17,08,2017,31.9665915,34.8023961
1,3.0,3,79.95,1626000,3930,110,8,05,07,2021,31.9615385,34.8134835
1,3.0,3,79.95,1150000,3930,110,8,17,10,2013,31.9615385,34.8134835
1,3.0,3,79.95,612000,3930,110,8,28,12,1998,31.9615385,34.8134835
1,3.0,3,63.0,1710000,5387,79,32,05,07,2021,31.9647934,34.7786733
1,3.0,3,63.0,1280000,5387,79,32,10,08,2015,31.9647934,34.7786733
1,3.0,3,63.0,835000,5387,79,32,18,05,2009,31.9647934,34.7786733
1,3.0,3,63.0,704000,5387,79,32,19,09,2002,31.9647934,34.7786733
1,3.0,1,64.69,1420000,3936,120,1,05,07,2021,31.9601985,34.8052406
1,3.0,1,64.69,477000,3936,120,1,27,12,2004,31.9601985,34.8052406
1,3.0,0,74.2,2100000,3926,445,1,05,07,2021,31.9621245,34.796129
1,3.0,0,74.2,750000,3926,445,1,25,08,2009,31.9621245,34.796129
1,3.0,1,79.48,1650000,3945,48,6,04,07,2021,31.9648869,34.7909215
1,3.0,1,79.48,706000,3945,48,6,02,12,2007,31.9648869,34.7909215
1,3.0,2,62.71,1490000,3933,133,7,01,07,2021,31.9658403,34.8064331
1,3.0,2,62.71,545000,3933,133,7,27,05,2007,31.9658403,34.8064331
1,3.0,2,62.71,564000,3933,133,7,30,05,2001,31.9658403,34.8064331
1,3.0,2,62.71,519000,3933,133,7,13,12,1998,31.9658403,34.8064331
1,3.0,1,64.38,1957000,3928,273,3,01,07,2021,31.966675,34.8006914
1,3.0,1,64.38,1100000,3928,273,3,16,11,2015,31.966675,34.8006914
1,3.0,1,64.38,547000,3928,273,3,20,02,2001,31.966675,34.8006914
1,3.0,2,48.37,660000,3929,537,12,01,07,2021,31.9693634,34.8112042
1,3.0,2,48.37,524000,3929,537,12,26,02,2001,31.9693634,34.8112042
1,3.0,3,62.5,1330000,4247,431,6,01,07,2021,31.9506419,34.8196416
1,3.0,3,62.5,430000,4247,431,6,04,06,2008,31.9506419,34.8196416
1,3.0,3,52.28,1440000,3923,306,6,01,07,2021,31.962554,34.7899376
1,3.0,3,52.28,945000,3923,306,6,26,05,2014,31.962554,34.7899376
1,3.0,3,52.28,650000,3923,306,6,02,08,2009,31.962554,34.7899376
1,3.0,6,62.0,1547000,3929,8,18,01,07,2021,31.9695736,34.8049934
1,3.0,6,62.0,1250000,3929,8,18,02,05,2016,31.9695736,34.8049934
1,3.0,6,62.0,865000,3929,8,18,20,02,2011,31.9695736,34.8049934
1,3.0,7,69.38,1940000,5182,23,26,30,06,2021,31.9666557,34.7733192
1,3.0,7,69.38,775000,5182,23,26,23,07,2002,31.9666557,34.7733192
1,3.0,3,62.63,1460000,3936,58,16,30,06,2021,31.9607402,34.806934
1,3.0,3,62.63,1020000,3936,58,16,03,07,2012,31.9607402,34.806934
1,3.0,3,62.63,550000,3936,58,16,02,03,2003,31.9607402,34.806934
1,3.0,2,59.62,1730000,3928,638,7,30,06,2021,31.9725765,34.8053615
1,3.0,2,59.62,1160000,3928,638,7,27,11,2014,31.9725765,34.8053615
1,3.0,2,59.62,623000,3928,638,7,29,08,2007,31.9725765,34.8053615
1,3.0,4,60.71,1380000,3929,661,11,30,06,2021,31.970275,34.8122275
1,3.0,4,60.71,1300000,3929,661,11,15,08,2015,31.970275,34.8122275
1,3.0,4,60.71,670000,3929,661,11,26,05,2009,31.970275,34.8122275
1,3.0,3,68.65,1825000,3926,1160,11,30,06,2021,31.9607627,34.7922459
1,3.0,3,68.65,1230000,3926,1160,11,03,07,2015,31.9607627,34.7922459
1,3.0,2,62.86,1585000,3936,13,6,30,06,2021,31.9598229,34.8059865
1,3.0,2,62.86,1195000,3936,13,6,24,08,2015,31.9598229,34.8059865
1,3.0,2,61.6,1375000,3930,659,5,29,06,2021,31.9659195,34.8126731
1,3.0,2,61.6,519000,3930,659,5,30,12,1999,31.9659195,34.8126731
1,3.0,3,61.96,750000,3926,1083,9,29,06,2021,31.9576142,34.7951206
1,3.0,3,61.96,1195000,3926,1083,9,28,08,2014,31.9576142,34.7951206
1,3.0,3,61.96,815000,3926,1083,9,15,03,2010,31.9576142,34.7951206
1,3.0,3,61.96,521000,3926,1083,9,19,03,2001,31.9576142,34.7951206
1,3.0,2,52.73,1467000,3929,740,15,28,06,2021,31.970962,34.8071721
1,3.0,2,52.73,1175000,3929,740,15,11,04,2016,31.970962,34.8071721
1,3.0,3,64.0,1540000,7282,313,9,27,06,2021,31.9730015,34.7925013
1,3.0,3,64.0,560000,7282,313,9,04,07,2008,31.9730015,34.7925013
1,3.0,3,64.0,512000,7282,313,9,03,09,2003,31.9730015,34.7925013
1,3.0,2,60.8,1450000,3930,201,6,27,06,2021,31.9669492,34.8157782
1,3.0,2,60.8,900000,3930,201,6,17,08,2012,31.9669492,34.8157782
1,3.0,2,60.8,471000,3930,201,6,29,12,2003,31.9669492,34.8157782
1,3.0,3,68.92,1580000,3928,634,13,24,06,2021,31.9727328,34.80468
1,3.0,3,68.92,528000,3928,634,13,13,12,2001,31.9727328,34.80468
1,3.0,1,64.5,1545000,3926,646,1,24,06,2021,31.9584863,34.7965591
1,3.0,1,64.5,603000,3926,646,1,19,08,2002,31.9584863,34.7965591
1,3.0,4,50.17,1140000,3929,634,10,24,06,2021,31.9675938,34.8071905
1,3.0,4,50.17,1140000,3929,634,10,02,11,2018,31.9675938,34.8071905
1,3.0,4,50.17,1020000,3929,634,10,18,05,2016,31.9675938,34.8071905
1,3.0,1,80.0,1550000,3928,915,2,24,06,2021,31.9700686,34.8017918
1,3.0,1,80.0,2170000,3928,915,2,08,03,2021,31.9700686,34.8017918
1,3.0,1,73.08,1400000,3937,26,2,23,06,2021,31.9608659,34.8097719
1,3.0,1,73.08,1230000,3937,26,2,09,11,2015,31.9608659,34.8097719
1,3.0,2,73.3,1580000,3934,95,3,23,06,2021,31.9647645,34.80108550000001
1,3.0,2,73.3,1430000,3934,95,3,07,08,2019,31.9647645,34.80108550000001
1,3.0,6,67.88,1700000,3929,936,23,22,06,2021,31.9689734,34.8139028
1,3.0,6,67.88,1390000,3929,936,23,13,07,2015,31.9689734,34.8139028
1,3.0,6,67.88,675000,3929,936,23,15,10,2007,31.9689734,34.8139028
1,3.0,6,67.88,1270000,3929,936,23,19,02,2002,31.9689734,34.8139028
1,3.0,4,55.97,1360000,3929,318,13,22,06,2021,31.9670785,34.8089851
1,3.0,4,55.97,680000,3929,318,13,15,02,2010,31.9670785,34.8089851
1,3.0,2,63.01,1500000,3926,271,6,22,06,2021,31.9625251,34.7966512
1,3.0,2,63.01,870000,3926,271,6,10,11,2010,31.9625251,34.7966512
1,3.0,4,70.67,1500000,3945,617,16,20,06,2021,31.9657342,34.7964351
1,3.0,4,70.67,1300000,3945,617,16,21,10,2015,31.9657342,34.7964351
1,3.0,4,70.67,490000,3945,617,16,02,03,1998,31.9657342,34.7964351
1,3.0,6,60.9,1780000,5036,67,21,20,06,2021,31.9723186,34.7834181
1,3.0,6,60.9,1017000,5036,67,21,14,03,2011,31.9723186,34.7834181
1,3.0,6,60.9,592000,5036,67,21,21,08,2001,31.9723186,34.7834181
1,3.0,6,60.9,579000,5036,67,21,17,05,2000,31.9723186,34.7834181
1,3.0,1,84.26,1800000,3939,442,4,20,06,2021,31.9722834,34.8161219
1,3.0,1,84.26,845000,3939,442,4,17,06,2008,31.9722834,34.8161219
1,3.0,4,75.68,1350000,3928,258,8,20,06,2021,31.9713608,34.8004691
1,3.0,4,75.68,656000,3928,258,8,05,04,2009,31.9713608,34.8004691
1,3.0,4,75.68,590000,3928,258,8,18,07,2008,31.9713608,34.8004691
1,3.0,4,55.4,1445000,3926,650,14,17,06,2021,31.9582011,34.7959564
1,3.0,4,55.4,1122000,3926,650,14,19,05,2015,31.9582011,34.7959564
1,3.0,4,55.4,950000,3926,650,14,31,05,2012,31.9582011,34.7959564
1,3.0,4,55.4,700000,3926,650,14,16,02,2010,31.9582011,34.7959564
1,3.0,4,82.14,1520000,3929,815,14,17,06,2021,31.9682095,34.8095153
1,3.0,4,82.14,940000,3929,815,14,08,07,2011,31.9682095,34.8095153
1,3.0,1,56.59,1480000,3926,69,1,17,06,2021,31.9631723,34.798451
1,3.0,1,56.59,1092000,3926,69,1,04,09,2014,31.9631723,34.798451
1,3.0,4,76.0,2150000,5096,6,13,16,06,2021,31.9686776,34.7674071
1,3.0,4,76.0,1790000,5096,6,13,17,06,2018,31.9686776,34.7674071
1,3.0,4,76.0,1680000,5096,6,13,15,08,2016,31.9686776,34.7674071
1,3.0,4,76.0,670000,5096,6,13,15,10,1998,31.9686776,34.7674071
1,3.0,1,87.0,2300000,6288,112,30,16,06,2021,31.9517141,34.8116217
1,3.0,1,87.0,1505000,6288,112,30,02,03,2015,31.9517141,34.8116217
1,3.0,1,60.91,1710000,3945,205,2,14,06,2021,31.967275,34.7985772
1,3.0,1,60.91,492000,3945,205,2,04,07,2004,31.967275,34.7985772
1,3.0,2,61.0,1250000,3933,192,8,09,06,2021,31.9661806,34.8058556
1,3.0,2,61.0,532000,3933,192,8,22,02,1999,31.9661806,34.8058556
1,3.0,1,49.41,1656000,3928,300,5,08,06,2021,31.9658052,34.80082489999999
1,3.0,1,49.41,1150000,3928,300,5,12,09,2018,31.9658052,34.80082489999999
1,3.0,1,49.41,520000,3928,300,5,14,01,2000,31.9658052,34.80082489999999
1,3.0,6,71.8,1670000,4242,526,120,08,06,2021,31.9546452,34.8210678
1,3.0,6,71.8,1360000,4242,526,120,23,05,2017,31.9546452,34.8210678
1,3.0,4,80.4,1870000,3945,821,8,08,06,2021,31.9691176,34.7898833
1,3.0,4,80.4,1475000,3945,821,8,22,05,2019,31.9691176,34.7898833
1,3.0,2,60.0,1580000,3928,614,5,07,06,2021,31.9685123,34.7998896
1,3.0,2,60.0,553000,3928,614,5,09,08,1999,31.9685123,34.7998896
1,3.0,1,71.41,1630000,3926,1076,2,07,06,2021,31.9582336,34.7952006
1,3.0,1,71.41,1460000,3926,1076,2,15,05,2018,31.9582336,34.7952006
1,3.0,1,71.41,960000,3926,1076,2,27,12,2012,31.9582336,34.7952006
1,3.0,1,71.41,504000,3926,1076,2,27,04,2000,31.9582336,34.7952006
1,3.0,3,67.64,1890000,3928,722,10,06,06,2021,31.9735974,34.8023416
1,3.0,3,67.64,970000,3928,722,10,04,11,2012,31.9735974,34.8023416
1,3.0,3,67.64,562000,3928,722,10,10,10,1999,31.9735974,34.8023416
1,3.0,2,58.71,1500000,3930,120,5,06,06,2021,31.9614261,34.8128309
1,3.0,2,58.71,830000,3930,120,5,25,08,2008,31.9614261,34.8128309
1,3.0,2,58.71,585000,3930,120,5,27,12,2001,31.9614261,34.8128309
1,3.0,2,56.55,1400000,3932,100,10,06,06,2021,31.9664727,34.810033
1,3.0,2,56.55,538000,3932,100,10,13,12,2005,31.9664727,34.810033
1,3.0,19,100.0,900000,3928,884,186,06,06,2021,31.9665915,34.8023961
1,3.0,19,100.0,1340000,3928,884,186,29,02,2016,31.9665915,34.8023961
1,3.0,19,100.0,1430000,3928,884,186,08,05,2012,31.9665915,34.8023961
1,3.0,19,100.0,1335000,3928,884,186,17,02,2010,31.9665915,34.8023961
1,3.0,3,74.0,1550000,3929,24,6,06,06,2021,31.9684458,34.8044565
1,3.0,3,74.0,850000,3929,24,6,10,09,2012,31.9684458,34.8044565
1,3.0,4,80.82,1530000,3926,1076,15,06,06,2021,31.9582336,34.7952006
1,3.0,4,80.82,1200000,3926,1076,15,07,08,2018,31.9582336,34.7952006
1,3.0,4,80.82,910000,3926,1076,15,20,11,2013,31.9582336,34.7952006
1,3.0,3,64.5,1430000,3930,183,13,04,06,2021,31.9673388,34.8148302
1,3.0,3,64.5,1175000,3930,183,13,18,05,2016,31.9673388,34.8148302
1,3.0,2,72.62,1700000,3929,938,8,03,06,2021,31.96863459999999,34.813989
1,3.0,2,72.62,1465000,3929,938,8,17,11,2015,31.96863459999999,34.813989
1,3.0,2,72.62,870000,3929,938,8,19,07,2009,31.96863459999999,34.813989
1,3.0,2,72.62,570000,3929,938,8,05,07,2000,31.96863459999999,34.813989
1,3.0,4,82.4,1950000,5182,3,17,03,06,2021,31.9656467,34.7756103
1,3.0,4,82.4,1691000,5182,3,17,30,10,2016,31.9656467,34.7756103
1,3.0,4,82.4,1350000,5182,3,17,23,02,2011,31.9656467,34.7756103
1,3.0,4,82.4,809000,5182,3,17,12,04,2007,31.9656467,34.7756103
1,3.0,4,50.36,1280000,3929,317,14,03,06,2021,31.9670814,34.8087263
1,3.0,4,50.36,765000,3929,317,14,15,02,2012,31.9670814,34.8087263
1,3.0,1,67.02,1560000,3928,525,3,03,06,2021,31.97103419999999,34.7990628
1,3.0,1,67.02,1380000,3928,525,3,04,07,2019,31.97103419999999,34.7990628
1,3.0,1,67.02,800000,3928,525,3,02,07,2012,31.97103419999999,34.7990628
1,3.0,3,53.5,1660000,3925,469,11,02,06,2021,31.9591467,34.8036375
1,3.0,3,53.5,468000,3925,469,11,24,06,2001,31.9591467,34.8036375
1,3.0,4,85.5,1720000,5037,37,118,02,06,2021,31.9953009,34.7419029
1,3.0,4,85.5,790000,5037,37,118,24,06,2010,31.9953009,34.7419029
1,3.0,9,69.0,1850000,5115,33,78,02,06,2021,31.9766133,34.7757497
1,3.0,9,69.0,1305000,5115,33,78,04,10,2012,31.9766133,34.7757497
1,3.0,9,69.0,1079000,5115,33,78,02,09,2010,31.9766133,34.7757497
1,3.0,2,75.75,1370000,3936,74,16,02,06,2021,31.9617529,34.8087479
1,3.0,2,75.75,1350000,3936,74,16,14,01,2020,31.9617529,34.8087479
1,3.0,1,65.4,1725000,5115,78,4,31,05,2021,31.9783508,34.7763665
1,3.0,1,65.4,1255000,5115,78,4,18,01,2013,31.9783508,34.7763665
1,3.0,4,68.45,1430000,3929,542,8,30,05,2021,31.9686408,34.8055925
1,3.0,4,68.45,855000,3929,542,8,21,05,2013,31.9686408,34.8055925
1,3.0,4,68.45,685000,3929,542,8,10,04,2009,31.9686408,34.8055925
1,3.0,4,68.45,500000,3929,542,8,17,06,2002,31.9686408,34.8055925
1,3.0,4,58.59,1640000,3928,153,20,30,05,2021,31.9723462,34.8050069
1,3.0,4,58.59,1210000,3928,153,20,05,01,2015,31.9723462,34.8050069
1,3.0,4,58.59,449000,3928,153,20,07,12,2004,31.9723462,34.8050069
1,3.0,2,84.26,1820000,3939,442,8,27,05,2021,31.9722834,34.8161219
1,3.0,2,84.26,1300000,3939,442,8,31,08,2014,31.9722834,34.8161219
1,3.0,2,84.26,930000,3939,442,8,01,04,2009,31.9722834,34.8161219
1,3.0,2,84.26,705000,3939,442,8,14,03,2003,31.9722834,34.8161219
1,3.0,2,67.31,1836000,3939,436,8,27,05,2021,31.9736008,34.8157458
1,3.0,2,67.31,1150000,3939,436,8,22,09,2011,31.9736008,34.8157458
1,3.0,2,67.31,950000,3939,436,8,02,07,2009,31.9736008,34.8157458
1,3.0,3,79.12,1390000,3929,180,9,27,05,2021,31.9696375,34.8074699
1,3.0,3,79.12,900000,3929,180,9,02,02,2016,31.9696375,34.8074699
1,3.0,3,65.4,1515000,5115,77,11,26,05,2021,31.9770733,34.7767117
1,3.0,3,65.4,870000,5115,77,11,20,01,2009,31.9770733,34.7767117
1,3.0,2,65.35,1484000,3933,79,15,26,05,2021,31.9663979,34.806544
1,3.0,2,65.35,1050000,3933,79,15,25,07,2013,31.9663979,34.806544
1,3.0,2,65.35,870000,3933,79,15,15,01,2013,31.9663979,34.806544
1,3.0,1,62.64,1500000,3928,522,1,25,05,2021,31.9706257,34.7989817
1,3.0,1,62.64,875000,3928,522,1,12,04,2011,31.9706257,34.7989817
1,3.0,0,68.05,1700000,3926,863,2,24,05,2021,31.9628581,34.7952629
1,3.0,0,68.05,1250000,3926,863,2,13,07,2014,31.9628581,34.7952629
1,3.0,1,63.12,1630000,6286,141,3,24,05,2021,31.9667141,34.822934
1,3.0,1,63.12,1500000,6286,141,3,22,12,2020,31.9667141,34.822934
1,3.0,4,68.48,1440000,3929,827,15,23,05,2021,31.9673073,34.8071908
1,3.0,4,68.48,860000,3929,827,15,25,01,2012,31.9673073,34.8071908
1,3.0,4,68.48,569000,3929,827,15,02,02,2003,31.9673073,34.8071908
1,3.0,4,68.48,481000,3929,827,15,18,02,2000,31.9673073,34.8071908
1,3.0,1,58.0,1440000,3929,717,1,23,05,2021,31.9681547,34.8077023
1,3.0,1,58.0,1015000,3929,717,1,02,06,2014,31.9681547,34.8077023
1,3.0,1,58.0,840000,3929,717,1,17,04,2012,31.9681547,34.8077023
1,3.0,3,56.24,1410000,3945,655,11,20,05,2021,31.965899,34.7980274
1,3.0,3,56.24,1365000,3945,655,11,22,02,2017,31.965899,34.7980274
1,3.0,4,75.0,1793000,5384,48,15,18,05,2021,31.9811005,34.7811372
1,3.0,4,75.0,945000,5384,48,15,26,05,2009,31.9811005,34.7811372
1,3.0,4,75.0,544000,5384,48,15,10,06,1998,31.9811005,34.7811372
1,3.0,3,65.0,1530000,5036,61,32,18,05,2021,31.972589,34.7835182
1,3.0,3,65.0,1260000,5036,61,32,15,12,2015,31.972589,34.7835182
1,3.0,3,65.0,475000,5036,61,32,27,02,2007,31.972589,34.7835182
1,3.0,1,68.3,1615000,3926,674,4,14,05,2021,31.958044,34.7973049
1,3.0,1,68.3,1545000,3926,674,4,11,09,2017,31.958044,34.7973049
1,3.0,3,62.1,1370000,5036,30,18,13,05,2021,31.974477,34.782868
1,3.0,3,62.1,965000,5036,30,18,29,10,2012,31.974477,34.782868
1,3.0,3,62.1,590000,5036,30,18,13,02,2002,31.974477,34.782868
1,3.0,1,67.6,1490000,3928,715,4,13,05,2021,31.9731224,34.8018402
1,3.0,1,67.6,1440000,3928,715,4,22,02,2018,31.9731224,34.8018402
1,3.0,1,67.6,618000,3928,715,4,23,10,2007,31.9731224,34.8018402
1,3.0,3,66.99,1620000,5036,63,23,13,05,2021,31.9728251,34.782795
1,3.0,3,66.99,1320000,5036,63,23,01,05,2016,31.9728251,34.782795
1,3.0,2,76.0,1800000,5387,56,13,12,05,2021,31.96362539999999,34.7801657
1,3.0,2,76.0,1340000,5387,56,13,15,01,2014,31.96362539999999,34.7801657
1,3.0,2,76.0,945000,5387,56,13,19,03,2009,31.96362539999999,34.7801657
1,3.0,2,76.0,705000,5387,56,13,24,01,2001,31.96362539999999,34.7801657
1,3.0,2,71.64,1565000,3933,106,4,12,05,2021,31.966582,34.8053778
1,3.0,2,71.64,1220000,3933,106,4,15,04,2018,31.966582,34.8053778
1,3.0,2,71.64,780000,3933,106,4,23,12,2009,31.966582,34.8053778
1,3.0,2,66.0,1410000,5036,65,48,12,05,2021,31.9727714,34.783891
1,3.0,2,66.0,1430000,5036,65,48,22,03,2017,31.9727714,34.783891
