Unnamed: 0,חדרים,"מ""ר",סכום,גוש,חלקה,נכס,שנה
3061,3.0,65.83,1275000,3928,593,14,2016
3062,3.0,65.83,512000,3928,593,14,1999
3063,3.0,67.46,1380000,3933,216,11,2020
3064,3.0,67.46,800000,3933,216,11,2009
3065,3.0,67.46,545000,3933,216,11,2006
3066,3.0,67.46,570000,3933,216,11,2003
3069,3.0,72.28,1200000,3939,302,14,2020
3070,3.0,72.28,341000,3939,302,14,2007
3071,3.0,67.0,1415000,5036,27,19,2020
3072,3.0,67.0,589000,5036,27,19,2006
3073,3.0,67.0,615000,5036,27,19,1999
3074,3.0,81.02,1450000,3929,370,6,2020
3075,3.0,81.02,1110000,3929,370,6,2011
3076,3.0,81.02,575000,3929,370,6,2004
3077,3.0,66.6,1490000,5036,89,5,2020
3078,3.0,66.6,1146000,5036,89,5,2015
3079,3.0,66.6,575000,5036,89,5,2003
3081,3.0,64.0,626000,7282,308,1,2020
3082,3.0,64.0,927000,7282,308,1,2012
3083,3.0,64.0,550000,7282,308,1,2002
3084,3.0,64.9,1620000,3929,698,19,2020
3085,3.0,64.9,1150000,3929,698,19,2016
3091,3.0,67.38,1450000,3945,88,6,2020
3092,3.0,67.38,508000,3945,88,6,2001
3093,3.0,84.8,1585000,3930,684,15,2020
3094,3.0,84.8,925000,3930,684,15,2010
3095,3.0,66.3,1630000,5114,39,5,2020
3096,3.0,66.3,1180000,5114,39,5,2013
3100,3.0,78.69,1580000,3939,445,11,2020
3101,3.0,78.69,1300000,3939,445,11,2017
3103,3.0,63.01,1270000,3926,271,3,2020
3104,3.0,63.01,1070000,3926,271,3,2014
3105,3.0,63.01,830000,3926,271,3,2009
3108,3.0,84.26,1815000,3939,438,20,2020
3109,3.0,84.26,928000,3939,438,20,2008
3110,3.0,84.26,643000,3939,438,20,2002
3111,3.0,68.69,811000,3926,1080,16,2020
3112,3.0,62.18,1840000,3945,98,7,2020
3113,3.0,62.18,1118000,3945,98,7,2011
3114,3.0,61.23,1662000,3926,667,4,2020
3115,3.0,61.23,1100000,3926,667,4,2012
3116,3.0,63.07,1200000,3926,472,9,2020
3117,3.0,63.07,402000,3926,472,9,1998
3118,3.0,43.4,1545000,7282,75,5,2020
3119,3.0,43.4,494000,7282,75,5,2002
3120,3.0,65.38,1468000,3933,214,28,2020
3121,3.0,65.38,1080000,3933,214,28,2015
3122,3.0,65.38,523000,3933,214,28,2005
3123,3.0,65.38,447000,3933,214,28,2004
3124,3.0,77.1,1400000,6288,103,8,2020
3125,3.0,77.1,1150000,6288,103,8,2011
3127,3.0,62.41,1575000,3926,908,3,2020
3128,3.0,62.41,1150000,3926,908,3,2013
3129,3.0,62.41,579000,3926,908,3,2000
3132,3.0,76.0,1530000,5036,32,17,2020
3133,3.0,76.0,613000,5036,32,17,1999
3134,3.0,63.29,1350000,3928,68,14,2020
3135,3.0,63.29,466000,3928,68,14,2003
3136,3.0,78.83,1575000,3926,469,4,2020
3137,3.0,78.83,725000,3926,469,4,2008
3138,3.0,77.16,1260000,3929,1011,10,2020
3139,3.0,77.16,683000,3929,1011,10,2009
3140,3.0,48.4,1220000,3929,787,9,2020
3141,3.0,48.4,780000,3929,787,9,2011
3142,3.0,48.4,422000,3929,787,9,2008
3145,3.0,64.68,1500000,3928,469,7,2020
3146,3.0,64.68,550000,3928,469,7,2007
3147,3.0,64.68,635000,3928,469,7,1998
3149,3.0,67.27,1655000,3926,937,19,2020
3150,3.0,67.27,965000,3926,937,19,2013
3152,3.0,92.3,1760000,3928,892,12,2020
3153,3.0,92.3,1295000,3928,892,12,2013
3154,3.0,66.48,1480000,3926,310,6,2020
3155,3.0,66.48,1050000,3926,310,6,2012
3156,3.0,66.48,652000,3926,310,6,2004
3161,3.0,58.0,1440000,3926,649,9,2020
3162,3.0,58.0,700000,3926,649,9,2008
3163,3.0,69.94,1650000,3937,175,6,2020
3164,3.0,69.94,710000,3937,175,6,2009
3165,3.0,55.2,1305000,3925,229,14,2020
3166,3.0,55.2,1290000,3925,229,14,2017
3171,3.0,71.8,708000,4242,526,119,2020
3172,3.0,71.8,780000,4242,526,119,2010
3173,3.0,62.14,1430000,3932,74,5,2020
3174,3.0,62.14,897000,3932,74,5,2012
3175,3.0,43.4,1240000,7282,75,10,2020
3176,3.0,43.4,685000,7282,75,10,2013
3177,3.0,43.4,368000,7282,75,10,2002
3178,3.0,43.4,411000,7282,75,10,2000
3182,3.0,60.9,1590000,5036,17,4,2020
3183,3.0,60.9,740000,5036,17,4,2009
3184,3.0,60.9,558000,5036,17,4,2001
3187,3.0,61.32,1360000,3933,100,3,2020
3188,3.0,61.32,985000,3933,100,3,2013
3189,3.0,61.32,504000,3933,100,3,2004
3190,3.0,72.05,1650000,3945,640,2,2020
3191,3.0,72.05,1050000,3945,640,2,2013
3193,3.0,59.1,1680000,3930,113,16,2020
3194,3.0,59.1,1160000,3930,113,16,2016
3197,3.0,69.94,1500000,3937,173,12,2020
3198,3.0,69.94,550000,3937,173,12,2003
3199,3.0,69.94,489000,3937,173,12,1998
3200,3.0,69.0,1535000,3937,52,7,2020
3201,3.0,69.0,1230000,3937,52,7,2014
3202,3.0,69.0,1700000,3937,52,7,2010
3203,3.0,69.0,565000,3937,52,7,2002
3204,3.0,56.7,1407000,3929,536,15,2020
3205,3.0,56.7,1150000,3929,536,15,2016
3206,3.0,56.7,810000,3929,536,15,2010
3207,3.0,56.7,473000,3929,536,15,2001
3208,3.0,56.11,1330000,3936,141,10,2020
3209,3.0,56.11,1190000,3936,141,10,2018
3215,3.0,66.0,1335000,3932,189,4,2020
3216,3.0,66.0,650000,3932,189,4,2010
3217,3.0,66.0,503000,3932,189,4,2003
3218,3.0,39.5,1300000,7281,44,13,2019
3219,3.0,39.5,469000,7281,44,13,2002
3220,3.0,77.09,1620000,3928,564,5,2019
3221,3.0,77.09,607000,3928,564,5,2005
3222,3.0,72.36,1600000,3926,977,1,2019
3223,3.0,72.36,1000000,3926,977,1,2013
3229,3.0,70.7,1230000,3926,907,16,2019
3230,3.0,70.7,900000,3926,907,16,2013
3231,3.0,70.7,506000,3926,907,16,1999
3232,3.0,46.2,1345000,7281,159,13,2019
3233,3.0,46.2,500000,7281,159,13,2012
3234,3.0,46.2,355000,7281,159,13,2003
3239,3.0,75.0,1690000,5384,58,19,2019
3240,3.0,75.0,1130000,5384,58,19,2009
3241,3.0,75.0,696000,5384,58,19,2001
3242,3.0,75.0,544000,5384,58,19,1998
3244,3.0,65.99,1450000,3926,658,29,2019
3245,3.0,65.99,461000,3926,658,29,2001
3246,3.0,70.68,1200000,6286,151,45,2019
3247,3.0,70.68,830000,6286,151,45,2011
3249,3.0,56.84,831000,3926,147,11,2019
3250,3.0,56.84,549000,3926,147,11,1998
3251,3.0,56.6,2630000,4243,212,1,2019
3252,3.0,56.6,1260000,4243,212,1,2010
3253,3.0,62.7,1430000,3929,413,10,2019
3254,3.0,62.7,845000,3929,413,10,2011
3257,3.0,62.5,1150000,3928,629,17,2019
3258,3.0,62.5,373000,3928,629,17,2003
3261,3.0,47.9,1050000,7281,70,12,2019
3262,3.0,47.9,550000,7281,70,12,2009
3266,3.0,78.87,1585000,3930,406,9,2019
3267,3.0,78.87,1150000,3930,406,9,2015
3269,3.0,60.9,1420000,5036,54,1,2019
3270,3.0,60.9,830000,5036,54,1,2009
3271,3.0,60.9,505000,5036,54,1,2007
3272,3.0,60.9,622000,5036,54,1,2003
3273,3.0,60.9,554000,5036,54,1,2000
3275,3.0,85.41,1350000,3932,220,13,2019
3276,3.0,85.41,1250000,3932,220,13,2018
3277,3.0,85.41,920000,3932,220,13,2013
3279,3.0,55.92,1400000,3945,615,6,2019
3280,3.0,55.92,1340000,3945,615,6,2016
3281,3.0,55.92,885000,3945,615,6,2011
3283,3.0,77.25,1560000,3928,799,20,2019
3284,3.0,77.25,1250000,3928,799,20,2013
3285,3.0,61.64,1320000,5036,93,52,2019
3286,3.0,61.64,617000,5036,93,52,2007
3287,3.0,61.64,610000,5036,93,52,2002
3288,3.0,61.64,579000,5036,93,52,1999
3289,3.0,63.87,1430000,3926,897,12,2019
3290,3.0,63.87,975000,3926,897,12,2012
3292,3.0,65.41,1585000,3945,213,12,2019
3293,3.0,65.41,1040000,3945,213,12,2013
3294,3.0,66.0,1650000,5116,41,3,2019
3295,3.0,66.0,1220000,5116,41,3,2012
3296,3.0,66.5,1470000,3929,404,7,2019
3297,3.0,66.5,1180000,3929,404,7,2015
3298,3.0,66.5,532000,3929,404,7,2005
3299,3.0,66.5,448000,3929,404,7,2004
3302,3.0,61.12,1290000,3928,223,7,2019
3303,3.0,61.12,492000,3928,223,7,2000
3304,3.0,65.05,1790000,5183,35,45,2019
3305,3.0,65.05,1250000,5183,35,45,2010
3306,3.0,65.05,714000,5183,35,45,2001
3308,3.0,59.21,1330000,3937,16,10,2019
3309,3.0,59.21,482427,3937,16,10,2001
3310,3.0,65.4,1725000,5114,47,26,2019
3311,3.0,65.4,1715000,5114,47,26,2017
3312,3.0,65.4,1180000,5114,47,26,2009
3313,3.0,65.4,805000,5114,47,26,2007
3314,3.0,65.4,700000,5114,47,26,2003
3316,3.0,39.6,1150000,6095,135,9,2019
3317,3.0,39.6,381000,6095,135,9,2002
3318,3.0,66.8,1660000,5182,6,13,2019
3319,3.0,66.8,1270000,5182,6,13,2013
3320,3.0,56.5,1200000,7281,47,13,2019
3321,3.0,56.5,394000,7281,47,13,2007
3322,3.0,56.5,453000,7281,47,13,1998
3323,3.0,69.18,1350000,3928,575,12,2019
3324,3.0,69.18,495000,3928,575,12,2007
3325,3.0,69.18,458000,3928,575,12,2005
3326,3.0,69.18,402000,3928,575,12,2004
3327,3.0,75.0,1750000,5384,56,22,2019
3328,3.0,75.0,1290000,5384,56,22,2011
3329,3.0,58.11,1500000,7282,150,13,2019
3330,3.0,58.11,451000,7282,150,13,2002
3331,3.0,72.93,1400000,3945,502,20,2019
3332,3.0,72.93,1350000,3945,502,20,2017
3333,3.0,60.47,1680000,5039,26,20,2019
3334,3.0,60.47,1250000,5039,26,20,2014
3335,3.0,60.47,985000,5039,26,20,2009
3336,3.0,60.47,711000,5039,26,20,1999
3337,3.0,55.0,1410000,3932,70,7,2019
3338,3.0,55.0,1135000,3932,70,7,2015
3339,3.0,55.0,935000,3932,70,7,2013
3340,3.0,55.0,638000,3932,70,7,2008
3341,3.0,78.11,1525000,3929,1012,4,2019
3342,3.0,78.11,1350000,3929,1012,4,2017
3343,3.0,78.11,910000,3929,1012,4,2012
3344,3.0,78.11,835000,3929,1012,4,2012
3345,3.0,78.11,535000,3929,1012,4,2007
3346,3.0,78.11,536000,3929,1012,4,1998
3347,3.0,62.5,1470000,5387,6,7,2019
3348,3.0,62.5,604000,5387,6,7,2007
3349,3.0,69.45,1450000,3929,445,14,2019
3350,3.0,69.45,810000,3929,445,14,2011
3352,3.0,62.81,1250000,3928,181,3,2019
3353,3.0,62.81,1165000,3928,181,3,2015
3354,3.0,62.81,570000,3928,181,3,2003
3356,3.0,65.4,1690000,5115,79,26,2019
3357,3.0,65.4,1600000,5115,79,26,2016
3358,3.0,63.89,1650000,5183,31,32,2019
3359,3.0,63.89,825000,5183,31,32,2007
3362,3.0,76.76,1680000,6288,104,7,2019
3363,3.0,76.76,654000,6288,104,7,2005
3365,3.0,64.14,1590000,3926,868,2,2019
3366,3.0,64.14,1075000,3926,868,2,2010
3367,3.0,64.14,605000,3926,868,2,2004
3368,3.0,64.14,674000,3926,868,2,1998
3371,3.0,67.5,1270000,3929,180,2,2019
3372,3.0,67.5,1045000,3929,180,2,2015
3373,3.0,67.5,515000,3929,180,2,1999
3374,3.0,67.72,750000,3926,621,7,2019
3375,3.0,67.72,750000,3926,621,7,2009
3376,3.0,67.72,575000,3926,621,7,2000
3377,3.0,58.96,1390000,3929,695,5,2019
3378,3.0,58.96,568000,3929,695,5,2004
3379,3.0,65.0,1360000,5036,27,36,2019
3380,3.0,65.0,1270000,5036,27,36,2017
3381,3.0,65.0,553000,5036,27,36,2007
3383,3.0,59.08,1300000,3926,1081,13,2019
3384,3.0,59.08,575000,3926,1081,13,2007
3385,3.0,59.08,522000,3926,1081,13,2002
3386,3.0,59.08,471000,3926,1081,13,1998
3387,3.0,59.08,2210000,3926,1081,13,1998
3388,3.0,66.6,1420000,5036,101,3,2019
3389,3.0,66.6,1038000,5036,101,3,2013
3391,3.0,58.0,1230000,3928,633,15,2019
3392,3.0,58.0,894000,3928,633,15,2014
3393,3.0,58.0,516000,3928,633,15,2003
3394,3.0,69.0,1870000,5748,2,61,2019
3395,3.0,69.0,900000,5748,2,61,2008
3396,3.0,58.36,1400000,3934,153,2,2019
3397,3.0,58.36,1400000,3934,153,2,2016
3398,3.0,58.36,800000,3934,153,2,2010
3399,3.0,62.42,1520000,3926,867,7,2019
3400,3.0,62.42,1160000,3926,867,7,2014
3403,3.0,83.0,2380000,2704,55,448,2019
3404,3.0,83.0,875000,2704,55,448,2013
3405,3.0,83.0,2755882,2704,55,448,2012
3411,3.0,63.2,1465000,3923,290,1,2019
3412,3.0,63.2,559000,3923,290,1,2002
3414,3.0,66.52,1420000,3926,844,9,2019
3415,3.0,66.52,1075000,3926,844,9,2010
3416,3.0,66.52,611000,3926,844,9,2006
3417,3.0,99.0,1510000,3937,52,11,2019
3418,3.0,99.0,1600000,3937,52,11,2016
3419,3.0,99.0,600000,3937,52,11,2007
3422,3.0,62.7,1670000,3939,426,5,2019
3423,3.0,62.7,1465000,3939,426,5,2015
3424,3.0,62.7,950000,3939,426,5,2012
3425,3.0,62.7,627000,3939,426,5,2002
3428,3.0,62.86,1370000,3936,13,3,2019
3429,3.0,62.86,542000,3936,13,3,2001
3432,3.0,68.0,1400000,3926,726,24,2019
3433,3.0,68.0,975000,3926,726,24,2015
3436,3.0,61.5,1285000,3928,169,10,2019
3437,3.0,61.5,600000,3928,169,10,2008
3438,3.0,62.54,1380000,3928,673,29,2019
3439,3.0,62.54,1340000,3928,673,29,2016
3445,3.0,72.83,1540000,3936,156,8,2019
3446,3.0,72.83,920000,3936,156,8,2010
3447,3.0,56.5,1650000,7281,46,11,2019
3448,3.0,56.5,835000,7281,46,11,2012
3449,3.0,56.5,1350000,7281,47,15,2019
3450,3.0,56.5,800000,7281,47,15,2013
3453,3.0,46.2,1600000,7281,159,25,2019
3454,3.0,46.2,442000,7281,159,25,2007
3455,3.0,62.21,1212000,3929,688,14,2019
3456,3.0,62.21,478000,3929,688,14,2000
3457,3.0,62.15,1080000,3929,643,2,2019
3458,3.0,62.15,624000,3929,643,2,2007
3459,3.0,62.15,423000,3929,643,2,2001
3460,3.0,58.0,1290000,3928,633,6,2019
3461,3.0,58.0,611000,3928,633,6,2002
3462,3.0,75.96,1820000,3939,444,36,2019
3463,3.0,75.96,1420000,3939,444,36,2014
3464,3.0,75.96,1295000,3939,444,36,2013
3466,3.0,58.0,1350000,3929,717,9,2019
3467,3.0,58.0,985000,3929,717,9,2013
3468,3.0,58.0,860000,3929,717,9,2012
3469,3.0,58.0,519000,3929,717,9,2001
3470,3.0,39.6,1090000,7281,27,17,2019
3471,3.0,39.6,350000,7281,27,17,2008
3472,3.0,65.67,1413000,3933,214,17,2019
3473,3.0,65.67,1060000,3933,214,17,2015
3474,3.0,65.67,750000,3933,214,17,2011
3476,3.0,60.9,1500000,5036,17,37,2019
3477,3.0,60.9,1270000,5036,17,37,2015
3478,3.0,60.9,1070000,5036,17,37,2012
3479,3.0,60.9,539000,5036,17,37,2005
3480,3.0,60.9,540000,5036,17,37,2000
3481,3.0,68.7,1625000,5183,72,4,2019
3482,3.0,68.7,1225000,5183,72,4,2010
3483,3.0,68.7,669000,5183,72,4,2006
3486,3.0,39.6,1200000,7281,12,24,2019
3487,3.0,39.6,387000,7281,12,24,2004
3488,3.0,64.05,1460000,3926,701,10,2019
3489,3.0,64.05,1000000,3926,701,10,2012
3492,3.0,61.04,1360000,3934,52,11,2019
3493,3.0,61.04,1083000,3934,52,11,2015
3494,3.0,61.04,620000,3934,52,11,2008
3499,3.0,58.11,1150000,7282,150,14,2019
3500,3.0,58.11,393000,7282,150,14,2000
3501,3.0,79.78,2030000,4247,583,16,2019
3502,3.0,79.78,1495000,4247,583,16,2013
3503,3.0,79.78,759220,4247,583,16,2001
3504,3.0,59.01,1230000,3937,16,26,2019
3505,3.0,59.01,390000,3937,16,26,2004
3508,3.0,65.28,1300000,3933,135,4,2019
3509,3.0,65.28,399000,3933,135,4,2004
3510,3.0,63.28,1545000,3926,133,1,2019
3511,3.0,63.28,1125000,3926,133,1,2015
3513,3.0,75.0,1650000,5384,58,22,2019
3514,3.0,75.0,1260000,5384,58,22,2011
3515,3.0,75.0,569000,5384,58,22,1998
3516,3.0,78.2,1630000,5036,24,17,2019
3517,3.0,78.2,1630000,5036,24,17,2018
3520,3.0,63.13,1435000,3930,429,7,2019
3521,3.0,63.13,920000,3930,429,7,2010
3522,3.0,63.13,520000,3930,429,7,2002
3523,3.0,60.02,1400000,3929,695,14,2019
3524,3.0,60.02,1100000,3929,695,14,2013
3525,3.0,60.02,690000,3929,695,14,2008
3528,3.0,46.2,1235000,7281,148,36,2019
3529,3.0,46.2,405000,7281,148,36,2008
3530,3.0,60.95,1430000,3926,147,2,2019
3531,3.0,60.95,900000,3926,147,2,2011
3536,3.0,73.3,1772000,3939,433,15,2019
3537,3.0,73.3,1515000,3939,433,15,2016
3538,3.0,73.3,614000,3939,433,15,2001
3543,3.0,62.61,1420000,3930,113,13,2019
3544,3.0,62.61,790000,3930,113,13,2009
3545,3.0,62.61,517000,3930,113,13,2004
3546,3.0,64.26,1610000,3930,311,5,2019
3547,3.0,64.26,466000,3930,311,5,2004
3550,3.0,78.54,1600000,3945,204,2,2019
3551,3.0,78.54,1150000,3945,204,2,2013
3552,3.0,78.54,637000,3945,204,2,2001
3554,3.0,72.67,1480000,3926,361,4,2019
3555,3.0,72.67,980000,3926,361,4,2010
3556,3.0,72.67,669000,3926,361,4,2003
3557,3.0,60.14,1330000,3937,143,5,2019
3558,3.0,60.14,503000,3937,143,5,2004
3559,3.0,66.3,700000,3926,680,1,2019
3560,3.0,66.3,573000,3926,680,1,2007
3561,3.0,70.16,1850000,5183,12,2,2019
3562,3.0,70.16,792000,5183,12,2,2007
3563,3.0,62.39,1460000,3929,97,5,2019
3564,3.0,62.39,1010000,3929,97,5,2012
3566,3.0,78.69,1750000,3939,439,7,2019
3567,3.0,78.69,586000,3939,439,7,2001
3569,3.0,65.64,1620000,5116,4,5,2019
3570,3.0,65.64,1125000,5116,4,5,2011
3581,3.0,39.6,1230000,7281,11,1,2019
3582,3.0,39.6,625000,7281,11,1,2011
3589,3.0,74.85,1480000,3928,192,2,2019
3590,3.0,74.85,1130000,3928,192,2,2015
3600,3.0,85.02,1750000,4247,569,10,2019
3601,3.0,85.02,1570000,4247,569,10,2015
3602,3.0,85.02,1130000,4247,569,10,2010
3603,3.0,85.02,751000,4247,569,10,2004
3609,3.0,81.96,1400000,3929,815,5,2019
3610,3.0,81.96,1340000,3929,815,5,2017
3611,3.0,81.96,544000,3929,815,5,1998
3612,3.0,53.32,1170000,3936,232,14,2019
3613,3.0,53.32,590000,3936,232,14,2018
3618,3.0,48.1,1200000,7281,59,24,2019
3619,3.0,48.1,348000,7281,59,24,2006
3620,3.0,48.1,408000,7281,59,24,1998
3621,3.0,54.83,1320000,3925,285,6,2019
3622,3.0,54.83,578000,3925,285,6,2002
3623,3.0,54.83,530000,3925,285,6,1999
3624,3.0,54.4,1250000,7281,153,30,2019
3625,3.0,54.4,400000,7281,153,30,2008
3631,3.0,66.0,1750000,5388,43,23,2019
3632,3.0,66.0,762000,5388,43,23,2005
3633,3.0,62.5,1520000,5387,6,16,2019
3634,3.0,62.5,1200000,5387,6,16,2016
3635,3.0,62.5,930000,5387,6,16,2010
3636,3.0,62.5,735000,5387,6,16,2009
3638,3.0,75.6,1760000,5384,57,28,2019
3639,3.0,75.6,1700000,5384,57,28,2017
3640,3.0,75.6,840000,5384,57,28,2008
3645,3.0,65.0,1600000,5116,44,5,2019
3646,3.0,65.0,1210000,5116,44,5,2013
3648,3.0,70.68,1300000,6286,150,9,2019
3649,3.0,70.68,541000,6286,150,9,1999
3650,3.0,56.5,1170000,4242,365,24,2019
3651,3.0,56.5,940000,4242,365,24,2016
3652,3.0,56.5,665000,4242,365,24,2012
3653,3.0,56.5,379000,4242,365,24,2005
3654,3.0,65.6,1430000,6287,153,36,2019
3655,3.0,65.6,1250000,6287,153,36,2015
3657,3.0,65.72,1500000,3926,651,7,2019
3658,3.0,65.72,850000,3926,651,7,2008
3659,3.0,65.72,590000,3926,651,7,2006
3660,3.0,77.8,1630000,5036,24,58,2019
3661,3.0,77.8,830000,5036,24,58,2008
3662,3.0,65.81,1100000,3928,500,11,2019
3663,3.0,65.81,820000,3928,500,11,2010
3668,3.0,70.9,1335000,3926,691,15,2019
3669,3.0,70.9,1055000,3926,691,15,2014
3670,3.0,70.9,473000,3926,691,15,2003
3671,3.0,54.6,1125000,3928,300,17,2019
3672,3.0,54.6,818000,3928,300,17,2011
3673,3.0,54.6,360000,3928,300,17,2004
3674,3.0,69.67,1300000,3928,525,11,2019
3675,3.0,69.67,920000,3928,525,11,2015
3678,3.0,71.56,1650000,3933,218,17,2019
3679,3.0,71.56,720000,3933,218,17,2008
3680,3.0,70.68,1210000,6286,151,31,2019
3681,3.0,70.68,859000,6286,151,31,2013
3684,3.0,61.77,1490000,3939,137,3,2019
3685,3.0,61.77,1390000,3939,137,3,2016
3686,3.0,61.77,970000,3939,137,3,2011
3687,3.0,61.77,632000,3939,137,3,2008
3688,3.0,61.77,592000,3939,137,3,2005
3689,3.0,65.45,1430000,3932,180,5,2019
3690,3.0,65.45,1320000,3932,180,5,2017
3691,3.0,65.45,819000,3932,180,5,2010
3692,3.0,65.45,464000,3932,180,5,2004
3694,3.0,57.0,1300000,7281,94,1,2019
3695,3.0,57.0,870000,7281,94,1,2014
3696,3.0,57.0,359000,7281,94,1,2006
3697,3.0,66.5,1400000,3926,726,21,2019
3698,3.0,66.5,1170000,3926,726,21,2015
3699,3.0,80.5,1160000,5038,12,19,2019
3700,3.0,80.5,619000,5038,12,19,1999
3701,3.0,46.0,1600000,3945,567,3,2019
3702,3.0,46.0,546009,3945,567,3,2002
3703,3.0,78.83,1200000,3926,172,16,2019
3704,3.0,78.83,737000,3926,172,16,2010
3705,3.0,67.99,1390000,3929,743,10,2019
3706,3.0,67.99,950000,3929,743,10,2013
3707,3.0,67.99,875000,3929,743,10,2010
3708,3.0,65.45,1610000,5116,19,8,2019
3709,3.0,65.45,1350000,5116,19,8,2015
3711,3.0,64.36,1555000,3926,715,8,2019
3712,3.0,64.36,1180000,3926,715,8,2015
3713,3.0,64.36,820000,3926,715,8,2009
3714,3.0,64.36,529000,3926,715,8,1998
3715,3.0,69.9,1655000,5384,57,32,2019
3716,3.0,69.9,1655000,5384,57,32,2015
3717,3.0,69.9,1277000,5384,57,32,2012
3718,3.0,69.9,723000,5384,57,32,2007
3723,3.0,80.91,1710000,4247,583,25,2019
3724,3.0,80.91,920000,4247,583,25,2009
3725,3.0,65.4,1650000,5115,79,23,2019
3726,3.0,65.4,1280000,5115,79,23,2013
3727,3.0,65.4,646000,5115,79,23,2003
3728,3.0,76.36,1600000,3928,796,9,2019
3729,3.0,76.36,1055000,3928,796,9,2012
3730,3.0,76.36,591000,3928,796,9,2004
3731,3.0,74.5,1600000,5036,94,24,2019
3732,3.0,74.5,1175000,5036,94,24,2014
3733,3.0,74.5,615000,5036,94,24,2007
3739,3.0,70.0,1480000,5031,2,1,2019
3740,3.0,70.0,597000,5031,2,1,2002
3741,3.0,54.79,1235000,3935,72,5,2019
3742,3.0,54.79,970000,3935,72,5,2015
3745,3.0,81.5,1687000,3931,51,2,2019
3746,3.0,81.5,1120000,3931,51,2,2016
3748,3.0,67.31,1780000,3939,435,24,2019
3749,3.0,67.31,1030000,3939,435,24,2009
3750,3.0,67.31,641000,3939,435,24,2000
3751,3.0,87.0,1890000,7373,60,5,2019
3752,3.0,87.0,1650000,7373,60,5,2015
3753,3.0,87.0,1300000,7373,60,5,2012
3754,3.0,62.04,1335000,6286,142,1,2019
3755,3.0,62.04,585000,6286,142,1,2008
3756,3.0,64.9,1365000,5036,89,9,2019
3757,3.0,64.9,940000,5036,89,9,2010
3759,3.0,56.55,1230000,3932,100,16,2019
3760,3.0,56.55,910000,3932,100,16,2014
3761,3.0,56.55,482000,3932,100,16,1999
3762,3.0,56.24,1380000,3945,655,3,2019
3763,3.0,56.24,1200000,3945,655,3,2016
3764,3.0,56.24,1036000,3945,655,3,2010
3772,3.0,60.68,1405000,3926,694,9,2019
3773,3.0,60.68,556000,3926,694,9,2000
3774,3.0,62.0,1300000,3928,501,8,2019
3775,3.0,62.0,553000,3928,501,8,2000
3780,3.0,65.0,1685000,5116,47,5,2019
3781,3.0,65.0,1627000,5116,47,5,2017
3782,3.0,65.0,1175000,5116,47,5,2010
3783,3.0,65.0,692000,5116,47,5,2001
3784,3.0,35.0,1100000,7282,72,11,2019
3785,3.0,35.0,341000,7282,72,11,2004
3786,3.0,49.8,1380000,3926,268,6,2019
3787,3.0,49.8,1220000,3926,268,6,2016
3793,3.0,75.0,1910000,5384,57,11,2019
3794,3.0,75.0,1450000,5384,57,11,2012
3795,3.0,75.0,550000,5384,57,11,1998
3799,3.0,59.0,1460000,3926,649,12,2019
3800,3.0,59.0,580000,3926,649,12,2006
3801,3.0,65.0,1520000,5388,48,31,2019
3802,3.0,65.0,1120000,5388,48,31,2014
3805,3.0,84.26,1800000,3939,440,16,2019
3806,3.0,84.26,810000,3939,440,16,2007
3807,3.0,84.26,625000,3939,440,16,2001
3808,3.0,60.5,1540000,5387,18,30,2019
3809,3.0,60.5,1145000,5387,18,30,2014
3810,3.0,60.5,1145000,5387,18,30,2012
3811,3.0,60.5,700000,5387,18,30,2008
3812,3.0,60.5,658000,5387,18,30,2002
3815,3.0,62.79,750000,3926,692,4,2019
3816,3.0,62.79,563000,3926,692,4,2003
3817,3.0,68.68,1710000,5183,38,33,2019
3818,3.0,68.68,910000,5183,38,33,2008
3819,3.0,54.5,1350000,3928,502,12,2019
3820,3.0,54.5,1130000,3928,502,12,2015
3821,3.0,54.5,920000,3928,502,12,2015
3822,3.0,54.5,920000,3928,502,12,2014
3823,3.0,54.5,920000,3928,502,12,2012
3824,3.0,65.0,600000,3925,275,5,2019
3825,3.0,65.0,850000,3925,275,5,2012
3832,3.0,78.12,1485000,5031,6,9,2019
3833,3.0,78.12,537000,5031,6,9,2001
3834,3.0,79.6,1670000,3945,821,9,2019
3835,3.0,79.6,1140000,3945,821,9,2011
3836,3.0,79.6,603000,3945,821,9,2007
3846,3.0,70.68,1270000,6286,151,38,2019
3847,3.0,70.68,511000,6286,151,38,2000
3848,3.0,62.41,1390000,3928,729,7,2019
3849,3.0,62.41,591000,3928,729,7,2001
3850,3.0,76.36,1430000,3928,796,1,2019
3851,3.0,76.36,586000,3928,796,1,2005
3855,3.0,75.0,1825000,5384,57,23,2019
3856,3.0,75.0,1150000,5384,57,23,2010
3857,3.0,65.0,1520000,5388,48,32,2019
3858,3.0,65.0,1070000,5388,48,32,2010
3859,3.0,65.0,689000,5388,48,32,2006
3860,3.0,65.0,636000,5388,48,32,2002
2,2.0,37.52,1121000,3925,674,30,2022
3,2.0,37.52,1010000,3925,674,30,2015
4,2.0,37.52,936000,3925,674,30,2014
6,2.0,51.4,1730000,5183,42,84,2022
7,2.0,51.4,1495000,5183,42,84,2017
8,2.0,51.4,980000,5183,42,84,2011
9,2.0,51.4,465000,5183,42,84,2000
16,2.0,55.84,1610000,3926,57,10,2022
17,2.0,55.84,1325000,3926,57,10,2018
