Unnamed: 0,כתובת,סוג נכס,חדרים,קומה,"מ""ר",סכום,גוש,חלקה,נכס,יום,חודש,שנה
1834,החפץ חיים 10,דירה בבית קומות,4.0,2,84.0,689000,3933,37,5,17,06,2003
1835,פינשטיין יונה צבי 25,דירה בבית קומות,4.0,2,87.67,1870000,6288,112,35,02,05,2021
1836,פינשטיין יונה צבי 25,דירה בבית קומות,4.0,2,87.67,1340000,6288,112,35,16,09,2014
1837,פינשטיין יונה צבי 25,דירה בבית קומות,4.0,2,87.67,715000,6288,112,35,04,02,2005
1838,נחל שורק 6,דירה בבית קומות,4.0,3,93.0,2200000,3926,1112,5,02,05,2021
1839,נחל שורק 6,דירה בבית קומות,4.0,3,93.0,1760000,3926,1112,5,06,01,2016
1840,נחל שורק 6,דירה בבית קומות,4.0,3,93.0,850000,3926,1112,5,03,01,2008
1841,רבי יהודה הנשיא 19,דירה בבית קומות,4.0,1,104.33,2560000,4247,566,1,02,05,2021
1842,רבי יהודה הנשיא 19,דירה בבית קומות,4.0,1,104.33,1660000,4247,566,1,17,11,2010
1846,הסתוונית 7,דירה בבית קומות,4.0,3,78.0,1720000,5036,77,27,30,04,2021
1847,הסתוונית 7,דירה בבית קומות,4.0,3,78.0,1560000,5036,77,27,21,08,2016
1848,הסתוונית 7,דירה בבית קומות,4.0,3,78.0,1215000,5036,77,27,28,08,2012
1855,וייז סטפן 18,דירה בבית קומות,4.0,1,79.08,1550000,3929,477,1,28,04,2021
1856,וייז סטפן 18,דירה בבית קומות,4.0,1,79.08,780000,3929,477,1,03,05,2009
1857,וייז סטפן 18,דירה בבית קומות,4.0,1,79.08,536000,3929,477,1,11,03,2001
1858,גבעתי 6,דירה בבית קומות,4.0,2,84.7,1850000,3930,615,4,28,04,2021
1859,גבעתי 6,דירה בבית קומות,4.0,2,84.7,1375000,3930,615,4,10,09,2013
1860,גבעתי 6,דירה בבית קומות,4.0,2,84.7,650000,3930,615,4,24,12,2001
1861,התורמוס 3,דירה בבית קומות,4.0,3,86.96,1660000,5036,177,21,28,04,2021
1862,התורמוס 3,דירה בבית קומות,4.0,3,86.96,1420000,5036,177,21,26,03,2017
1865,מרגולין 10,דירה בבית קומות,4.0,2,92.3,1650000,3929,297,3,27,04,2021
1866,מרגולין 10,דירה בבית קומות,4.0,2,92.3,668000,3929,297,3,25,06,2002
1869,דוד הראובני 7,דירה בבית קומות,4.0,1,83.39,1520000,3931,63,2,26,04,2021
1870,דוד הראובני 7,דירה בבית קומות,4.0,1,83.39,1500000,3931,63,2,27,08,2017
1871,דוד הראובני 7,דירה בבית קומות,4.0,1,83.39,1520000,3931,63,2,29,09,2016
1873,"ריב""ל 8",דירה בבית קומות,4.0,8,96.6,1900000,5114,37,119,25,04,2021
1874,"ריב""ל 8",דירה בבית קומות,4.0,8,96.6,920000,5114,37,119,16,11,2003
1875,"ריב""ל 8",דירה בבית קומות,4.0,8,96.6,810000,5114,37,119,11,05,1999
1876,הזמורה 15,דירה בבית קומות,4.0,4,99.3,2230000,5039,39,13,25,04,2021
1877,הזמורה 15,דירה בבית קומות,4.0,4,99.3,2150000,5039,39,13,10,09,2017
1878,הזמורה 15,דירה בבית קומות,4.0,4,99.3,1005000,5039,39,13,02,10,2002
1879,הזמורה 15,דירה בבית קומות,4.0,4,99.3,886000,5039,39,13,12,12,2001
1880,האבות 13,דירה בבית קומות,4.0,4,79.81,775000,3930,557,5,25,04,2021
1881,האבות 13,דירה בבית קומות,4.0,4,79.81,862000,3930,557,5,05,08,2007
1886,האורגן 4,דירה בבית קומות,4.0,2,93.0,2220000,5182,4,31,25,04,2021
1887,האורגן 4,דירה בבית קומות,4.0,2,93.0,1199000,5182,4,31,19,03,2009
1892,גולדה מאיר 11,דירה בבית קומות,4.0,5,100.92,2500000,3946,328,17,23,04,2021
1893,גולדה מאיר 11,דירה בבית קומות,4.0,5,100.92,1038000,3946,328,17,16,05,2007
1895,הדגל העברי 3,דירה בבית קומות,4.0,2,69.0,1790000,3945,640,7,22,04,2021
1896,הדגל העברי 3,דירה בבית קומות,4.0,2,69.0,1300000,3945,640,7,01,03,2017
1897,הדגל העברי 3,דירה בבית קומות,4.0,2,69.0,549000,3945,640,7,10,08,2003
1898,הדגל העברי 3,דירה בבית קומות,4.0,2,69.0,539000,3945,640,7,10,06,2001
1899,הצופים 2,דירה בבית קומות,4.0,4,93.4,2040000,3939,441,13,21,04,2021
1900,הצופים 2,דירה בבית קומות,4.0,4,93.4,1030000,3939,441,13,29,05,2008
1901,הצופים 2,דירה בבית קומות,4.0,4,93.4,723000,3939,441,13,28,11,2001
1902,טיומקין 6,דירה בבית קומות,4.0,0,94.0,1850000,3925,275,18,21,04,2021
1903,טיומקין 6,דירה בבית קומות,4.0,0,94.0,1275000,3925,275,18,18,10,2020
1907,המיסדים 4,דירה בבית קומות,4.0,1,84.7,1770000,3933,241,14,20,04,2021
1908,המיסדים 4,דירה בבית קומות,4.0,1,84.7,1540000,3933,241,14,17,04,2019
1909,המיסדים 4,דירה בבית קומות,4.0,1,84.7,980000,3933,241,14,14,08,2012
1910,החלמונית 26,דירה בבית קומות,4.0,5,98.15,1818000,5036,79,81,20,04,2021
1911,החלמונית 26,דירה בבית קומות,4.0,5,98.15,1400000,5036,79,81,14,05,2015
1914,אביעזר 10,דירה בבית קומות,4.0,2,91.44,1670000,6286,148,54,19,04,2021
1915,אביעזר 10,דירה בבית קומות,4.0,2,91.44,560000,6286,148,54,19,07,2000
1918,קארו יוסף 7,דירה בבית קומות,4.0,2,85.8,1650000,3930,288,4,19,04,2021
1919,קארו יוסף 7,דירה בבית קומות,4.0,2,85.8,1240000,3930,288,4,18,07,2014
1920,קארו יוסף 7,דירה בבית קומות,4.0,2,85.8,610000,3930,288,4,21,08,2008
1922,תורה ועבודה 11,דירה בבית קומות,4.0,2,90.0,1450000,7281,43,15,18,04,2021
1923,תורה ועבודה 11,דירה בבית קומות,4.0,2,90.0,441000,7281,43,15,26,08,2001
1924,האחים סמילצ'נסקי 35,דירה בבית קומות,4.0,2,84.85,1750000,3926,773,9,18,04,2021
1925,האחים סמילצ'נסקי 35,דירה בבית קומות,4.0,2,84.85,980000,3926,773,9,02,06,2010
1926,השייטת 2,דירה בבית קומות,4.0,18,105.0,4650000,2704,55,636,18,04,2021
1927,השייטת 2,דירה בבית קומות,4.0,18,105.0,4530000,2704,55,636,14,04,2016
1928,השייטת 2,דירה בבית קומות,4.0,18,105.0,2010672,2704,55,636,27,08,2013
1929,השייטת 2,דירה בבית קומות,4.0,18,105.0,3084000,2704,55,636,22,05,2012
1934,מעגל השלום 11,דירה בבית קומות,4.0,10,95.0,2500000,5096,5,37,16,04,2021
1935,מעגל השלום 11,דירה בבית קומות,4.0,10,95.0,1800000,5096,5,37,07,02,2012
1936,מעגל השלום 11,דירה בבית קומות,4.0,10,95.0,1600000,5096,5,37,18,01,2011
1937,מעגל השלום 11,דירה בבית קומות,4.0,10,95.0,1373000,5096,5,37,10,09,2000
1938,מעגל השלום 11,דירה בבית קומות,4.0,10,95.0,1424000,5096,5,37,01,06,2000
1939,הרבי מלובביץ 3,דירה בבית קומות,4.0,2,85.38,1970000,5116,19,7,16,04,2021
1940,הרבי מלובביץ 3,דירה בבית קומות,4.0,2,85.38,1250000,5116,19,7,03,03,2010
1941,הגלים 10,דירה בבית קומות,4.0,4,76.51,1670000,6823,181,15,14,04,2021
1942,הגלים 10,דירה בבית קומות,4.0,4,76.51,1250000,6823,181,15,17,02,2013
1943,הגלים 10,דירה בבית קומות,4.0,4,76.51,765000,6823,181,15,03,01,2008
1945,שדה נחום 9,דירה בבית קומות,4.0,2,85.0,2300000,5387,50,6,13,04,2021
1946,שדה נחום 9,דירה בבית קומות,4.0,2,85.0,1450000,5387,50,6,15,10,2013
1947,שדה נחום 9,דירה בבית קומות,4.0,2,85.0,818000,5387,50,6,11,08,1999
1948,כצנלסון 10,דירה בבית קומות,4.0,3,79.0,1672000,3945,207,11,13,04,2021
1949,כצנלסון 10,דירה בבית קומות,4.0,3,79.0,1500000,3945,207,11,27,12,2009
1950,כצנלסון 10,דירה בבית קומות,4.0,3,79.0,562000,3945,207,11,20,07,2000
1955,הלוי יוסף 3,דירה בבית קומות,4.0,4,126.48,990000,3929,625,7,12,04,2021
1956,הלוי יוסף 3,דירה בבית קומות,4.0,4,126.48,614000,3929,625,7,25,06,2002
1957,הדוגית 70,דירה בבית קומות,4.0,1,96.0,1890000,6823,185,1,12,04,2021
1958,הדוגית 70,דירה בבית קומות,4.0,1,96.0,754000,6823,185,1,22,09,2005
1959,גולדה מאיר 7,דירה בבית קומות,4.0,14,99.4,2500000,3946,330,55,12,04,2021
1960,גולדה מאיר 7,דירה בבית קומות,4.0,14,99.4,1249000,3946,330,55,31,12,2007
1961,עולי הגרדום 64,דירה בבית קומות,4.0,4,91.13,2440000,3926,1242,7,12,04,2021
1962,עולי הגרדום 64,דירה בבית קומות,4.0,4,91.13,1200000,3926,1242,7,31,07,2012
1970,החרצית 3,דירה בבית קומות,4.0,5,89.0,1870000,5036,34,25,11,04,2021
1971,החרצית 3,דירה בבית קומות,4.0,5,89.0,697000,5036,34,25,21,08,2007
1972,פופל מרדכי 12,דירה בבית קומות,4.0,7,88.0,1670000,3939,285,27,11,04,2021
1973,פופל מרדכי 12,דירה בבית קומות,4.0,7,88.0,1240000,3939,285,27,17,06,2014
1974,אברבנאל 17,דירה בבית קומות,4.0,2,86.82,1780000,3930,649,7,11,04,2021
1975,אברבנאל 17,דירה בבית קומות,4.0,2,86.82,1475000,3930,649,7,04,12,2018
1978,השדה 2,דירה בבית קומות,4.0,3,96.86,1910000,3926,142,15,08,04,2021
1979,השדה 2,דירה בבית קומות,4.0,3,96.86,1450000,3926,142,15,16,11,2015
1980,השדה 2,דירה בבית קומות,4.0,3,96.86,1290000,3926,142,15,10,09,2012
1981,השדה 2,דירה בבית קומות,4.0,3,96.86,1160000,3926,142,15,26,02,2010
1983,דוידזון 5,דירה בבית קומות,4.0,4,81.0,1230000,3939,292,16,07,04,2021
1984,דוידזון 5,דירה בבית קומות,4.0,4,81.0,556000,3939,292,16,22,11,2000
1985,שפירא צבי הרמן 8,דירה בבית קומות,4.0,4,74.34,1350000,3928,181,10,07,04,2021
1986,שפירא צבי הרמן 8,דירה בבית קומות,4.0,4,74.34,462000,3928,181,10,10,02,2002
1989,ראובן ובת שבע 7,דירה בבית קומות,4.0,1,92.21,1600000,3939,297,3,06,04,2021
1990,ראובן ובת שבע 7,דירה בבית קומות,4.0,1,92.21,595000,3939,297,3,11,02,2005
1991,ראובן ובת שבע 7,דירה בבית קומות,4.0,1,92.21,1275000,3939,297,3,31,07,2002
1992,לילינבלום 6,דירה בבית קומות,4.0,3,81.0,1600000,3945,211,6,06,04,2021
1993,לילינבלום 6,דירה בבית קומות,4.0,3,81.0,1250000,3945,211,6,12,03,2015
1994,לילינבלום 6,דירה בבית קומות,4.0,3,81.0,709000,3945,211,6,02,11,2003
1995,חיל האויר 3,דירה בבית קומות,4.0,3,96.25,2250000,2717,35,8,06,04,2021
1996,חיל האויר 3,דירה בבית קומות,4.0,3,96.25,2250000,2717,35,8,27,10,2020
1997,חיל האויר 3,דירה בבית קומות,4.0,3,96.25,911000,2717,35,8,09,05,2007
2000,הגדוד העברי 56,דירה בבית קומות,4.0,2,84.28,1650000,3929,820,18,05,04,2021
2001,הגדוד העברי 56,דירה בבית קומות,4.0,2,84.28,542000,3929,820,18,20,06,2000
2002,משה בן נחמן 23,דירה בבית קומות,4.0,3,97.06,2240000,4247,575,5,05,04,2021
2003,משה בן נחמן 23,דירה בבית קומות,4.0,3,97.06,1600000,4247,575,5,22,01,2017
2004,משה בן נחמן 23,דירה בבית קומות,4.0,3,97.06,2411000,4247,575,5,26,01,2003
2006,חיל האויר 3,דירה בבית קומות,4.0,5,94.05,2360000,2717,35,15,04,04,2021
2007,חיל האויר 3,דירה בבית קומות,4.0,5,94.05,953000,2717,35,15,07,06,2007
2008,מבצע חירם 5,דירה בבית קומות,4.0,9,97.0,2275000,5748,13,31,04,04,2021
2009,מבצע חירם 5,דירה בבית קומות,4.0,9,97.0,2290000,5748,13,31,13,10,2013
2010,מבצע חירם 5,דירה בבית קומות,4.0,9,97.0,1605000,5748,13,31,08,05,2013
2013,הפסנתר 6,דירה בבית קומות,4.0,6,91.35,1925000,5182,14,20,03,04,2021
2014,הפסנתר 6,דירה בבית קומות,4.0,6,91.35,1335000,5182,14,20,11,07,2010
2015,הפסנתר 6,דירה בבית קומות,4.0,6,91.35,1000000,5182,14,20,23,05,1999
2016,האבות 13,דירה בבית קומות,4.0,4,79.81,1950000,3930,557,6,01,04,2021
2017,האבות 13,דירה בבית קומות,4.0,4,79.81,786000,3930,557,6,03,07,2007
2019,לוין מיכאל וחנה 8,דירה בבית קומות,4.0,3,109.2,1900000,6286,154,35,31,03,2021
2020,לוין מיכאל וחנה 8,דירה בבית קומות,4.0,3,109.2,605000,6286,154,35,11,07,2000
2021,"ביל""ו 18",דירה בבית קומות,4.0,4,89.1,1990000,3937,239,8,31,03,2021
2022,"ביל""ו 18",דירה בבית קומות,4.0,4,89.1,1640000,3937,239,8,15,01,2015
2023,"ביל""ו 18",דירה בבית קומות,4.0,4,89.1,893000,3937,239,8,24,09,2002
